ids,lon,lat,kind,location,name,ateco,size,age
364588,7.72725231,45.18836208,U,Torino, HIGH*TECHNOLOGY CABLES & CONNECTORS S.R.L. SIGLABILE*H.T.C. S.R.L,27,media,over20y
177350,7.5626447,45.26711961,S,Torino, ERBER DI ING. BERTOLDO ERMANNO & C. - S.A.S.,25,grande,over20y
2098763,7.51051336,44.92433639,U,Torino, DYTECH - DYNAMIC FLUID TECHNOLOGIES S.P.A.,29,grande,10y-20y
235811,7.73947641,45.11889166,S,Torino, NEW HOLLAND CONSTRUCTION MACHINERY S.P.A.,28,grande,over20y
183432,7.74312113,45.1213249,U,Torino, ABERT S.P.A.,25,media,over20y
379018,7.59230889,45.04681679,U,Torino, PROMA S.S.A. S.R.L.,29,grande,over20y
5948820,7.68269262,45.06887963,U,Torino, ALBERTO ASPESI & C. S.P.A.,14,media,10y-20y
223727,7.76202408,45.17184348,U,Torino, ROECHLING AUTOMOTIVE ITALIA - S.R.L.,29,grande,over20y
1340295,7.51067785,45.18402216,U,Torino, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
9096219,7.64521726,45.10861524,U,Torino, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
781064,7.6598506,44.83907842,S,Torino, STELT 2 S.R.L.,27,media,over20y
10650053,7.49953064,45.12313111,U,Torino, HBTS SRL,28,media,2y-5y
15211,7.4980892,44.84806972,S,Torino, ICAV - S.P.A.,16,media,over20y
222829,7.65940928,45.04935503,S,Torino, L.E.S. *LEGATORIA EDITORIALE SCARRONE - S.R.L.,18,media,over20y
329396,7.74533689,45.10605099,U,Torino, SAINT-GOBAIN ABRASIVI S.P.A.,23,grande,over20y
618783,7.6220998,45.05682072,U,Torino, GIELLE DI GALANTUCCI LUIGI,28,media,over20y
247015,7.72827698,44.93357913,U,Torino, SICO SOCIETA ITALIANA CARBURO OSSIGENO S.P.A.,20,media,over20y
362761572,7.8124,44.82658,U,Torino, RUBINA COOP A R.L.,25,media,1y-2y
11472,7.66654889,45.32906604,U,Torino, CARTIERA*GIACOSA - S.P.A.,17,media,over20y
3772413,7.57905305,45.03201931,U,Torino, PARMALAT S.P.A.,10,grande,10y-20y
869774,7.7216752,45.18322393,U,Torino, CO.ME.CF. IMPIANTI S.R.L.,28,media,over20y
80442,7.63541,45.11568,S,Torino, ELEM*ELETTROTECNICA  ELETTRONICA MONTAGGI - S.P.A.,26,media,over20y
351579088,7.5608527,45.09683224,U,Torino, SOFFIERIA MECCANICA INDUSTRIALE GRASSO - SOCIETA IN NOME COL- LETTIVO DI C. GRASSO E C.,23,media,over20y
175064,7.48428773,45.01233735,U,Torino, GENERALPLASTIK - S.R.L.,22,media,over20y
526508,7.41906934,45.10529459,S,Torino, FINDER S.P.A.,27,grande,over20y
11472,7.66523007,45.32914636,U,Torino, CARTIERA*GIACOSA - S.P.A.,17,media,over20y
780501,7.57692756,45.05214193,S,Torino, COMAU S.P.A.,28,grande,over20y
1340295,7.62536115,45.02677789,U,Torino, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
5991964,7.72619353,45.14874804,U,Torino, INDUSTRIA METALMECCANICA SPARONE S.R.L. SIGLABILE I.M.S. S.R.L.,25,grande,5y-10y
114068,7.93886075,44.95263437,U,Torino, DIERRE S.P.A.,25,grande,over20y
970812,7.67824766,45.09935403,U,Torino, GAVAZZA F.LLI S.P.A.,10,media,over20y
653262,7.31938016,44.83356978,S,Torino, CMI DI FAVOLE SANDRO & C. S.A.S.,28,media,over20y
50645,7.66954,44.98606,U,Torino, ERICSSON TELECOMUNICAZIONI - SOCIETA PER AZIONI,26,grande,over20y
490596,7.7216752,45.18322393,S,Torino, ERRECINQUE S.R.L.,22,media,over20y
1340295,7.61930389,45.0288421,U,Torino, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
9202371,7.54698805,45.06243746,U,Torino, GIOBERT S.P.A.,25,media,5y-10y
119878,7.68718273,45.06788783,S,Torino, MARTOR S.P.A.,29,media,over20y
129474,7.62351365,45.07276718,S,Torino, PEYRANI SOCIETA PER AZIONI,25,media,over20y
104162,8.0816648,44.8823981,U,Torino, ALPLAST S.R.L.,25,media,over20y
17108,7.808739,45.314407,U,Torino, MOTTURA SOCIETA PER AZIONI,25,media,over20y
14167,7.76306073,44.94759054,S,Torino, RUGGER S.P.A.,10,media,over20y
38597,7.71163855,45.34708777,S,Torino, GRIBALDI E SALVIA S.P.A.,28,media,over20y
107414,7.77484721,45.048328,U,Torino, FERRERO - SOCIETA PER AZIONI,10,grande,over20y
2675256,7.69582552,45.18248181,U,Torino, SPARCO S.P.A.,14,media,10y-20y
5579505,7.58965223,45.05189654,U,Torino, MASERATI S.P.A.,29,grande,10y-20y
290147,7.81501307,44.99383003,S,Torino, FRATELLI VERGNANO S.R.L.,25,media,over20y
366264708,7.6744998,45.06701386,S,Torino, MODEL MASTER S.P.A.,29,media,0y-1y
481051,7.69762226,45.05452052,U,Torino, PONTEVECCHIO - S.R.L.,11,media,over20y
86211,7.74559971,45.09110664,U,Torino, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
3390,7.6188663,45.1374758,U,Torino, MAGLIFICIO MAZZONETTO S.P.A.,14,media,over20y
351746488,7.71564304,45.12290532,S,Torino, INDUSTRIE GRAFICHE *ROCCI - S.R.L.,18,media,over20y
500908,7.68265646,45.06577609,U,Torino, IL PONTE PELLETTERIA S.P.A.,15,media,over20y
5393,7.5716872,45.01650806,U,Torino, OFFICINE MECCANICHE TOMMASO KLOTH S.R.L.,25,media,over20y
364762673,7.86755082,45.19228474,U,Torino, RIVOIRA OPERATIONS S.R.L.,20,media,1y-2y
76643,7.66063647,45.0644711,U,Torino, VISHAY SEMICONDUCTOR ITALIANA S.P.A. SIGLABILE VISHAY S.P.A. O VSI S.P.A.,26,grande,over20y
177327,7.66944138,45.06885598,S,Torino, COM-CIR S.A.S. DI BONASSIN  LA MARCA & C.,26,media,over20y
740693,7.38287841,45.08645079,S,Torino, FAMAR S.R.L.,28,media,over20y
2990350,7.72620683,45.14877026,U,Torino, FARMEN INTERNATIONAL COSMETICS DISTRIBUTION S.P.A.,20,media,over20y
441834,7.65671172,45.0387428,S,Torino, TRATTAMENTI TERMICI FERIOLI E GIANOTTI S.P.A.,25,media,over20y
10228125,7.67226809,45.13004323,U,Torino, CELMAC S.R.L.,25,media,5y-10y
181982,7.73224206,44.84896578,U,Torino, TRW AUTOMOTIVE ITALIA S.R.L.,29,grande,over20y
747999,7.50049689,45.27113933,S,Torino, AKERLUND & RAUSING S.P.A.,22,media,over20y
359215,7.78698831,45.18623668,U,Torino, TOTALGAZ ITALIA S.R.L. IN FORMA ABBREVIATA TOTALGAZ,19,media,over20y
160207,7.68762136,45.35592115,S,Torino, O.M.S. - S.P.A.,25,media,over20y
385356,7.74255,45.140575,U,Torino, SERIOPLAST S.P.A.,22,grande,over20y
580956,7.82159645,45.3549983,S,Torino, EMMEVI MV S.P.A.,13,media,over20y
745261,7.35108033,44.90891428,U,Torino, NESPOLI SPA,32,media,over20y
96001,7.69906112,45.08525318,U,Torino, LUIGI LAVAZZA - SOCIETA PER AZIONI ABBREVIABILE ANCHE NELLA SIGLA: LAVAZZA S.P.A.,10,grande,over20y
107414,7.803467,45.02751,U,Torino, FERRERO - SOCIETA PER AZIONI,10,grande,over20y
161695,7.65859226,45.13907458,U,Torino, G. CANALE E C. S.P.A.,18,media,over20y
1285746,8.03298,45.30399,U,Torino, COMAR S.R.L. OFFICINE MECCANICHE,25,media,10y-20y
283130,7.67994792,45.04878733,U,Torino, CONQORD OIL S.R.L.,19,media,over20y
364764185,7.86789992,45.19176927,U,Torino, RIVOIRA GAS S.R.L.,20,media,1y-2y
970812,7.88680045,45.29683072,U,Torino, GAVAZZA F.LLI S.P.A.,10,media,over20y
1340295,7.63016112,45.02492788,U,Torino, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
890157,7.73782789,44.97619792,U,Torino, URMET S.P.A.,26,grande,10y-20y
9202371,7.55028266,45.06385222,S,Torino, GIOBERT S.P.A.,25,media,5y-10y
6845447,7.67503277,45.07122796,U,Torino, EL PAN DNA VOLTA S.R.L.,10,media,10y-20y
50401,7.66690862,44.94262138,U,Torino, GALLINA HOLDING S.R.L.,22,media,over20y
229635,7.483118,45.008696,U,Torino, FRAP S.P.A.,29,media,over20y
104411,7.51478372,45.24926197,S,Torino, GEA - *LAVORAZIONI MECCANICHE DI PRECISIONE - SOCIETA PER AZIONI,25,media,over20y
2695,7.66348254,45.05944909,S,Torino, INSIT INDUSTRIA - SOCIETA PER AZIONI,22,media,over20y
972676,7.587596,45.07875116,U,Torino, GRISSITALIA S.R.L.,10,grande,10y-20y
351739105,7.55741424,45.01171741,U,Torino, MIABA*INDUSTRIE - S.P.A. - IN CONCORDATO PREVENTIVO,25,media,over20y
786725,7.66621949,45.05443375,U,Torino, INGLASS S.P.A.,28,grande,over20y
1083474,7.54058945,44.94370338,U,Torino, ANEX S.P.A.,28,media,10y-20y
9125932,7.61439965,45.07697599,U,Torino, SELEX ES S.P.A.,26,grande,5y-10y
449526,7.68993795,45.13472515,S,Torino, SOTRAS - S.R.L.,28,media,over20y
3771365,7.68382562,45.06944219,U,Torino, LUISA SPAGNOLI S.P.A.,14,grande,10y-20y
740693,7.3722783,45.09211482,U,Torino, FAMAR S.R.L.,28,media,over20y
3761348,7.50778117,45.08032286,U,Torino, SCHÃƒÅ“CO INTERNATIONAL ITALIA S.R.L.,25,media,10y-20y
614226,7.53083366,44.9894189,U,Torino, G.I.R.-SUD SRL,29,media,over20y
8218631,7.55640905,44.99409153,U,Torino, ENGINEERING TEATINA S.R.L.,29,media,5y-10y
6117918,7.57693074,45.09534694,U,Torino, IDRA S.R.L.,26,media,10y-20y
203581,7.59850707,45.04851253,S,Torino, F.O.M.T. FONDERIE OFFICINE MECCANICHE TONNO GIOVANNI DI TONNO SERGIO E C. - S.P.A.,24,media,over20y
366264708,7.725936,44.970217,U,Torino, MODEL MASTER S.P.A.,29,media,0y-1y
364957723,7.5849797,45.04928336,U,Torino, PMC AUTOMOTIVE MELFI S.R.L.,25,media,1y-2y
287473,7.70056401,45.29954321,U,Torino, PERARDI E GRESINO - S.R.L.,25,media,over20y
1340295,7.70752219,45.11192704,U,Torino, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
191515,7.6612087,45.02243466,U,Torino, PRESIDER S.P.A.,25,media,over20y
481051,7.66985222,44.99343839,S,Torino, PONTEVECCHIO - S.R.L.,11,media,over20y
116371,7.67404287,45.07335904,S,Torino, BEHR THERMOT-TRONIK ITALIA S.P.A.,26,media,over20y
610626,7.51276834,44.9986082,U,Torino, BARBIERI S.R.L.,32,media,over20y
1106910,7.62096048,44.93103218,U,Torino, S.A.M. S.R.L.,29,media,over20y
2535692,7.6601317,45.18116551,U,Torino,KELEMATA KELEMATA S.R.L.,20,media,10y-20y
1050518,7.71038119,45.08917314,U,Torino, GEOX S.P.A.,15,grande,10y-20y
22133,7.9817764,45.21814144,U,Torino, GRUPPO INDUSTRIALE TEGOLAIA S.R.L.,23,media,over20y
91405,7.68336074,45.06399397,U,Torino, FRATELLI CARLI SOCIETA PER AZIONI,10,grande,over20y
1236254,7.55883285,45.07199823,S,Torino, FACET S.R.L.,29,media,10y-20y
1340295,7.60693271,45.0236778,U,Torino, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
414634,7.64570838,45.06030288,U,Torino, CALZATURIFICIO ELISABET S.R.L.,15,media,over20y
83355,7.77163935,44.97314926,S,Torino, AUTOCLIMA SPA,28,media,over20y
16168,7.37862791,45.08202783,U,Torino, SAVIO - S.P.A.,25,grande,over20y
332739,7.67229262,45.06916753,S,Torino, GAMMASTAMP SPA,25,grande,over20y
488889,7.59167227,45.02482322,U,Torino, THUN S.P.A.,23,media,over20y
140982,7.68418714,45.06793095,U,Torino, T.R.S. EVOLUTION S.P.A.,14,grande,over20y
96001,7.69685581,45.08425878,S,Torino, LUIGI LAVAZZA - SOCIETA PER AZIONI ABBREVIABILE ANCHE NELLA SIGLA: LAVAZZA S.P.A.,10,grande,over20y
434533,7.63537691,45.06854788,U,Torino, SEGAFREDO-ZANETTI S.P.A. (CON USO ALTERNATIVO DELLA DENOMINAZIONE ABBREVIATA SEGAFREDO S.P.A.),10,media,over20y
35073,7.3414858,44.890367,S,Torino, P M T - ITALIA S.P.A.,28,media,over20y
3544,7.62281433,45.03680476,U,Torino, LATI INDUSTRIA TERMOPLASTICI - S.P.A.,20,media,over20y
50401,7.67075546,44.9389187,U,Torino, GALLINA HOLDING S.R.L.,22,media,over20y
98200,7.80347741,44.94881731,S,Torino, VALEO - S.P.A.,29,grande,over20y
8769338,7.67502591,45.07032296,S,Torino, BIESSE GROUP S.R.L.,28,media,5y-10y
8470654,7.59287046,45.07567339,U,Torino, MOREGGIA & C. S.P.A,25,media,5y-10y
490596,7.799708,45.193578,U,Torino, ERRECINQUE S.R.L.,22,media,over20y
5555791,7.73826028,44.83257429,S,Torino, PASTA BERRUTO S.P.A.,10,media,10y-20y
129474,7.7335171,45.21101396,U,Torino, PEYRANI SOCIETA PER AZIONI,25,media,over20y
1384813,7.71564304,45.12290532,S,Torino, FLEXIDER - S.R.L.,24,media,10y-20y
360299030,7.71337974,44.84842234,U,Torino, ELLEDI S.R.L.,29,media,2y-5y
82321,7.48783916,45.132552,U,Torino, TOTALERG S.P.A.,19,grande,over20y
226112,7.53546182,45.06237601,U,Torino, OFFICINE VICA S.P.A.,29,grande,10y-20y
1310231,7.6617,45.19152,U,Torino, ALENIA AERMACCHI S.P.A.,30,grande,10y-20y
17108,7.66767361,45.06976403,S,Torino, MOTTURA SOCIETA PER AZIONI,25,media,over20y
827231,7.66872875,45.07715076,U,Torino, S.I.C.A.M. S.R.L. - SOCIETA ITALIANA COSTRUZIONE ASSISTENZA E MONTAGGI,25,media,over20y
9096219,7.66009145,45.05025257,U,Torino, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
8906773,7.5857584,45.02933621,U,Torino, NUOVA*S.E.F. - S.P.A.,24,media,over20y
387810,7.75784705,45.26719613,U,Torino, MOLEMAB - S.P.A.,23,media,over20y
102796,7.46089932,44.91198467,U,Torino, SKF INDUSTRIE S.P.A.,28,grande,over20y
13026580,7.67617826,45.0671472,S,Torino, SEREGNI CERNUSCO S.R.L.,18,media,2y-5y
1340295,7.6331995,45.03258355,U,Torino, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
14282,7.740694,45.14062,U,Torino, PILKINGTON ITALIA S.P.A.,23,grande,over20y
396762,7.73573919,44.85583295,U,Torino, GUALA PACK S.P.A.,22,grande,over20y
1155608,7.5015883,45.08263809,U,Torino, CURTI STAMPI INDUSTRIALI S.P.A.,25,media,over20y
1229535,7.54411905,45.06961925,U,Torino, OERLIKON GRAZIANO S.P.A.,28,grande,over20y
362637873,7.502009,44.995539,S,Torino, GE AVIO S.R.L.,30,grande,1y-2y
2990350,7.72868308,45.14857937,S,Torino, FARMEN INTERNATIONAL COSMETICS DISTRIBUTION S.P.A.,20,media,over20y
46168,7.666815,44.989246,S,Torino, F.I.B.E.T. S.P.A. O SENZA INTERPUNZIONE FIBET - S.P.A.,29,media,over20y
729875,7.85149026,45.02726517,U,Torino, ONWARD LUXURY GROUP SPA,14,grande,over20y
1323558,7.56178,44.86684,S,Torino, ADLER EVO S.R.L.,29,grande,over20y
214702,7.5849703,45.04926664,S,Torino, ROTOMORS - S.P.A.,28,media,over20y
86211,7.70298833,45.10588254,U,Torino, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
174255,7.623586,44.928518,U,Torino, SINTEXCAL - SOCIETA PER AZIONI,23,media,over20y
406129,7.74927681,45.15252791,U,Torino, TEVA S.R.L.,26,media,over20y
474089,7.67077308,45.11327045,U,Torino, PROJECT AUTOMATION S.P.A.,26,media,10y-20y
551992,7.75257367,45.19160918,U,Torino, LIQUIGAS S.P.A.,19,grande,over20y
74410,7.55741424,45.01171741,S,Torino, TUBIFLEX S.P.A.,24,media,over20y
94216,7.69760285,45.07038776,U,Torino, CASA DEL CAFFE VERGNANO SOCIETA PER AZIONI,10,media,over20y
162920,7.47695521,44.80607207,U,Torino, SOCIETA ESTRAZIONE  LAVORAZIONE GHIAIA  SABBIA E CALCESTRUZZO - S.E.L.GHI.S. CALCESTRUZZI S.P.A. VALIDAMENTE SIGLABILE SELGHIS VALIDAMENTE SIGLABILE SELGHIS CALCESTRUZZI S.P.A.,23,media,over20y
21512,7.54443034,44.94500567,U,Torino, INDESIT COMPANY S.P.A.,27,grande,over20y
9029918,7.66952194,45.13345732,S,Torino, SICME MOTORI SOCIETA A RESPONSABILITA LIMITATA O IN FORMA ABBREVIATA SICME MOTORI S.R.L.,27,media,5y-10y
67308,7.58805067,45.03011659,U,Torino, TOP PLASTICS ITALY S.R.L.,29,media,over20y
168227,7.58490853,45.07732865,U,Torino, A. AGRATI S.P.A.,25,grande,over20y
630584,7.68204129,45.06490584,U,Torino, HARMONT & BLAINE S.P.A.,14,grande,over20y
529377,7.93271719,44.93705804,U,Torino, UNICALCESTRUZZI S.P.A. SIGLABILE UNICAL S.P.A.,23,grande,over20y
711404,7.61988,45.19187,U,Torino, LOSMA S.P.A.,28,media,over20y
643717,7.768225,45.17964,U,Torino, GUARDINI S.P.A.,25,media,over20y
780501,7.72056083,45.1059452,U,Torino, COMAU S.P.A.,28,grande,over20y
99464,7.7399788,44.77823398,U,Torino, FATTORIE OSELLA S.P.A.,10,media,over20y
354413,7.62301851,45.01242606,U,Torino, SEW-EURODRIVE DI RAINER BLICKLE E CO. S.A.S.,28,media,over20y
12509,7.62050908,45.01424104,U,Torino, BOSCH REXROTH S.P.A.,28,grande,over20y
189506,7.31142706,44.82853903,U,Torino, CAFFAREL S.P.A.,10,grande,over20y
1970317,7.75012305,45.33374154,S,Torino, SACEL S.R.L.,25,media,10y-20y
58433,7.70258305,44.97603479,U,Torino, DUAL SANITALY S.P.A.,14,media,over20y
5704643,7.61953798,45.06645351,U,Torino, RAMELLA S.P.A.,25,media,over20y
165403,7.47763465,45.28010971,U,Torino, SILMAX - S.P.A.,28,media,over20y
6845447,7.70023244,45.06997756,U,Torino, EL PAN DNA VOLTA S.R.L.,10,media,10y-20y
2675256,7.7493068,45.19031899,S,Torino, SPARCO S.P.A.,14,media,10y-20y
19968,7.4766445,45.08467898,S,Torino, F.LLI MARIS S.P.A.,28,media,over20y
1340295,7.63168011,45.01998066,U,Torino, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
176778,7.66972858,45.13310298,U,Torino, DELPHI CONNECTION SYSTEMS ITALIA S.P.A.,27,media,over20y
82321,7.71487456,44.97537601,U,Torino, TOTALERG S.P.A.,19,grande,over20y
335030,7.52288885,45.00895357,U,Torino, GUERCIO S.P.A.,16,media,over20y
1008490,7.76683296,44.7718572,S,Torino, NUOVA M.G. S.R.L.,28,media,over20y
529377,7.6598506,44.83907842,U,Torino, UNICALCESTRUZZI S.P.A. SIGLABILE UNICAL S.P.A.,23,grande,over20y
546522,7.481102,45.007217,U,Torino, NEBIOLO S.R.L.,25,media,over20y
1015511,7.63121923,44.98229472,U,Torino, ALESSANDERX S.P.A.,31,media,over20y
364565,7.80954286,45.19056815,U,Torino, TECNIKABEL S.P.A.,27,media,over20y
83949,7.6757452,45.07679912,U,Torino, C I E M - SOCIETA PER AZIONI,28,media,over20y
299185,7.79360756,44.9537927,U,Torino, SINTESI E RICERCA S.P.A. SIGLABILE SER S.P.A.,19,media,over20y
287473,7.68520455,45.30873462,S,Torino, PERARDI E GRESINO - S.R.L.,25,media,over20y
1127052,7.69260019,45.10807307,U,Torino, VALENTINO S.P.A.,14,grande,10y-20y
205046,7.6757452,45.07679912,U,Torino, VERIND SPA,28,media,over20y
1340295,7.62534964,45.02196374,U,Torino, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
411483,7.6813,45.15156,S,Torino, M.C.E. DI NIGRO VINCENZO E C.-S.A.S.,27,media,over20y
673650,7.882308,45.208783,S,Torino, ENDURANCE FOA S.P.A.,24,media,over20y
95660,7.52137477,44.92735819,U,Torino, C.M.S.P. S.R.L.,25,media,over20y
1122841,7.69211331,45.06602896,U,Torino, CAMSA - S.A.S. DI C. GIBELLO E C. SIGLABILE CAMSA S.A.S.,31,media,over20y
1552893,7.6208211,45.02854289,U,Torino, SEWS - CABIND S.P.A.,29,media,10y-20y
229635,7.48946343,45.0053071,U,Torino, FRAP S.P.A.,29,media,over20y
1340295,7.61824245,45.03247285,U,Torino, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
226112,7.53586303,45.06041912,U,Torino, OFFICINE VICA S.P.A.,29,grande,10y-20y
125206,7.40839,44.95738,S,Torino, FIBRO - S.P.A.,29,media,over20y
43697,7.6700847,45.016986,S,Torino, STABILIMENTO*SAVIO GIUSEPPE S.A.S. DI SAVIO TERESA VEDOVA CARAC- CIOLO E C.,29,media,over20y
1379388,7.62301851,45.01242606,U,Torino, CONTINENTAL AUTOMOTIVE ITALY S.P.A.,29,grande,10y-20y
759066,8.07125432,44.94317679,S,Torino, NIS S.R.L.,22,media,over20y
6343467,7.4970508,45.04863524,U,Torino, FINI NUAIR S.P.A. SIGLA: FINI S.P.A. O NUAIR S.P.A. O FSN S.P.A.,28,grande,5y-10y
472023,7.53018422,45.02956659,S,Torino, CAVE SANGONE SOCIETA PER AZIONI,23,media,over20y
1338426,7.61930389,45.0288421,S,Torino, FIAT POWERTRAIN TECHNOLOGIES S.P.A. O BREVEMENTE FIAT POWERTRAIN S.P.A.,29,grande,10y-20y
105499,7.65451667,45.15521996,S,Torino, AVL ITALIA S.R.L. - SOCIETA PER STRUMENTAZIONE E AUTOMA- ZIONE INDUSTRIALE,26,media,over20y
682961,7.4987806,44.99462541,U,Torino, COEME SISTEMA S.R.L.,28,media,over20y
270744,7.49754799,45.01854367,U,Torino, LITMAT S.P.A.,25,media,over20y
102796,7.66189864,45.09122536,U,Torino, SKF INDUSTRIE S.P.A.,28,grande,over20y
830624,7.57308653,45.01331893,U,Torino, FONTI DI VINADIO S.P.A.,11,media,over20y
224769,7.59924,45.33175,S,Torino, CAVALLO PIETRO S.P.A.,29,media,over20y
364957723,7.55135541,45.06716844,S,Torino, PMC AUTOMOTIVE MELFI S.R.L.,25,media,1y-2y
1215923,7.74255,45.140575,U,Torino, LOREAL SAIPO INDUSTRIALE S.P.A.,20,grande,10y-20y
289405,7.99377355,45.192805,U,Torino, S.A.T.I.L. - S.R.L.,16,media,over20y
208894,7.61703388,45.03174496,U,Torino, MUSTAD S.P.A.,25,media,over20y
703758,7.74856,44.78327,U,Torino, GOLDEN CAR S.R.L.,29,media,over20y
61352,7.61821637,45.033535,S,Torino, OLIVERO DOMENICO - SOCIETA A RESPONSABILITA LIMITATA,28,media,over20y
199588,7.72768781,44.93713041,U,Torino, 2 A - S.P.A.,24,media,over20y
3560333,7.71190192,45.16628614,U,Torino, SAET S.P.A.,28,media,10y-20y
6235842,7.61542102,45.02038792,S,Torino, ABARTH & C. S.P.A.,29,media,5y-10y
790708,8.00273134,44.79743444,U,Torino, E. VIGOLUNGO S.P.A.,16,media,over20y
1112209,7.66660167,45.064242,S,Torino, SABELT S.P.A.,29,media,10y-20y
5393,7.33313212,44.88409484,S,Torino, OFFICINE MECCANICHE TOMMASO KLOTH S.R.L.,25,media,over20y
507768,7.57256644,45.01680107,S,Torino, M.C. IMPIANTI S.R.L.,25,media,over20y
630408,7.58934,45.09923,U,Torino, BOTTEGA VERDE - S.R.L.,20,grande,over20y
933365,7.526808,45.023012,U,Torino, OPACMARE S.R.L.,30,media,10y-20y
970812,7.33736561,44.88596997,U,Torino, GAVAZZA F.LLI S.P.A.,10,media,over20y
2688150,7.52301571,45.26153765,S,Torino, S.L.I.M.- S.P.A.,25,media,over20y
1285746,8.00722685,45.32775815,S,Torino, COMAR S.R.L. OFFICINE MECCANICHE,25,media,10y-20y
256873,7.61289573,45.06890602,U,Torino, RIVACOLD S.R.L.,28,grande,over20y
162920,7.3670108,44.83047154,U,Torino, SOCIETA ESTRAZIONE  LAVORAZIONE GHIAIA  SABBIA E CALCESTRUZZO - S.E.L.GHI.S. CALCESTRUZZI S.P.A. VALIDAMENTE SIGLABILE SELGHIS VALIDAMENTE SIGLABILE SELGHIS CALCESTRUZZI S.P.A.,23,media,over20y
7622829,7.68718273,45.06788783,S,Torino, MAGNA STEYR ITALIA S.R.L.,29,media,10y-20y
5823621,7.55777382,45.09757768,U,Torino, FATA S.P.A.,28,media,5y-10y
45567,7.67393064,45.07516806,S,Torino, LOREAL ITALIA S.P.A.,20,grande,over20y
1179548,7.72605673,45.14792004,U,Torino, AGILENT TECHNOLOGIES ITALIA S.P.A.,26,grande,10y-20y
364588,7.67229262,45.06916753,S,Torino, HIGH*TECHNOLOGY CABLES & CONNECTORS S.R.L. SIGLABILE*H.T.C. S.R.L,27,media,over20y
6343467,7.5920893,45.17596932,S,Torino, FINI NUAIR S.P.A. SIGLA: FINI S.P.A. O NUAIR S.P.A. O FSN S.P.A.,28,grande,5y-10y
651190,7.50450444,44.84028551,S,Torino, EFFEGI ELETTRONICA S.R.L.,26,media,over20y
984371,7.67404287,45.07335904,S,Torino, JOHNSON ELECTRIC ASTI S.R.L.,29,grande,over20y
774091,7.68336149,45.06882294,U,Torino, SALVATORE FERRAGAMO S.P.A.,15,grande,over20y
249386,7.55640905,44.99409153,U,Torino, MONDELEZ ITALIA S.R.L.,10,grande,over20y
183979,7.75693,45.304,S,Torino, STAMET STAMPAGGI METALLICI - SOCIETA PER AZIONI,25,media,over20y
172475,7.591014,45.073574,S,Torino, PRIMA INDUSTRIE - S.P.A.,28,grande,over20y
140039,7.69260019,45.10807307,S,Torino, HUNTSMAN PIGMENTS S.P.A.,20,media,over20y
